Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT
11,8,1,30,0,0,0,1,1,0.621
11,8,1,31,0,1,5.000000e-02,0,1,0.831
11,8,1,32,0,1,-5.00E-02,1,0,0.482
11,8,1,33,0,0,5.000000e-02,1,1,0.537
11,8,1,34,0,1,0,1,0,0.535
11,8,1,35,0,1,1.000000e-01,1,0,0.491
11,8,1,36,0,0,-5.00E-02,1,1,0.452
11,8,1,37,0,0,1.000000e-01,1,1,0.477
11,8,1,38,0,1,1.000000e-01,1,0,0.548
11,8,1,39,0,0,0,1,1,0.545
11,8,1,40,0,1,-5.00E-02,1,0,0.567
11,9,1,1,0,1,5.000000e-02,1,0,0.659
11,9,1,2,0,1,-1.00E-01,1,0,0.604
11,9,1,3,0,0,1.000000e-01,1,1,0.583
11,9,1,4,0,0,-5.00E-02,1,1,0.546
11,9,1,5,0,0,1.000000e-01,1,1,0.568
11,9,1,6,0,0,-5.00E-02,1,1,0.581
11,9,1,7,0,0,5.000000e-02,1,1,0.6
11,9,1,8,0,0,0,1,1,0.58
11,9,1,9,0,1,-5.00E-02,1,0,0.568
11,9,1,10,0,0,0,1,1,0.523
11,9,1,11,0,0,-1.00E-01,1,1,0.474
11,9,1,12,0,1,0,1,0,0.578
11,9,1,13,0,1,1.000000e-01,1,0,0.534
11,9,1,14,0,0,0,1,1,0.587
11,9,1,15,0,0,1.000000e-01,1,1,0.59
11,9,1,16,0,0,1.000000e-01,1,1,1.082
11,9,1,17,0,1,0,1,0,0.834
11,9,1,18,0,0,-1.00E-01,1,1,0.524
11,9,1,19,0,1,5.000000e-02,1,0,0.626
11,9,1,20,0,1,5.000000e-02,1,0,0.594
11,9,1,21,0,1,-1.00E-01,1,0,0.783
11,9,1,22,0,0,-1.00E-01,0,0,0.874
11,9,1,23,0,0,-5.00E-02,1,1,0.634
11,9,1,24,0,0,5.000000e-02,1,1,0.54
11,9,1,25,0,1,1.000000e-01,1,0,0.618
11,9,1,26,0,1,-5.00E-02,1,0,0.572
11,9,1,27,0,1,0,1,0,0.505
11,9,1,28,0,0,5.000000e-02,0,0,0.96
11,9,1,29,0,0,-5.00E-02,1,1,0.468
11,9,1,30,0,0,5.000000e-02,1,1,0.557
11,9,1,31,0,1,1.000000e-01,1,0,0.522
11,9,1,32,0,1,0,1,0,0.496
11,9,1,33,0,1,-1.00E-01,1,0,0.6
11,9,1,34,0,1,-5.00E-02,1,0,0.531
11,9,1,35,0,0,0,1,1,0.505
11,9,1,36,0,0,-1.00E-01,1,1,0.534
11,9,1,37,0,1,1.000000e-01,1,0,0.71
11,9,1,38,0,1,5.000000e-02,0,1,0.74
11,9,1,39,0,1,-5.00E-02,1,0,0.665
11,9,1,40,0,1,-1.00E-01,0,1,0.722
11,10,1,1,0,1,5.000000e-02,0,1,0.978
11,10,1,2,0,0,0,1,1,0.534
11,10,1,3,0,0,1.000000e-01,1,1,0.548
11,10,1,4,0,1,-5.00E-02,1,0,0.521
11,10,1,5,0,0,5.000000e-02,1,1,0.584
11,10,1,6,0,1,5.000000e-02,1,0,0.676
11,10,1,7,0,0,-5.00E-02,0,0,0.587
11,10,1,8,0,1,0,1,0,0.543
11,10,1,9,0,1,-1.00E-01,1,0,0.635
11,10,1,10,0,1,-1.00E-01,1,0,0.686
11,10,1,11,0,1,0,1,0,0.646
11,10,1,12,0,0,-5.00E-02,1,1,0.543
11,10,1,13,0,0,0,1,1,0.581
11,10,1,14,0,1,-1.00E-01,1,0,0.472
11,10,1,15,0,1,1.000000e-01,0,1,0.641
11,10,1,16,0,1,0,1,0,0.521
11,10,1,17,0,1,5.000000e-02,1,0,0.464
11,10,1,18,0,1,-1.00E-01,1,0,0.49
11,10,1,19,0,0,-1.00E-01,1,1,0.553
11,10,1,20,0,0,-5.00E-02,0,0,1.327
11,10,1,21,0,0,0,0,0,0.74
11,10,1,22,0,0,1.000000e-01,1,1,0.681
11,10,1,23,0,0,1.000000e-01,1,1,0.609
11,10,1,24,0,1,1.000000e-01,1,0,0.54
11,10,1,25,0,0,-1.00E-01,1,1,0.553
11,10,1,26,0,1,5.000000e-02,0,1,0.591
11,10,1,27,0,1,-5.00E-02,0,1,0.554
11,10,1,28,0,1,1.000000e-01,1,0,0.535
11,10,1,29,0,0,-5.00E-02,1,1,0.509
11,10,1,30,0,0,0,1,1,0.522
11,10,1,31,0,1,-5.00E-02,1,0,0.506
11,10,1,32,0,0,-1.00E-01,1,1,0.497
11,10,1,33,0,0,-1.00E-01,1,1,0.561
11,10,1,34,0,0,5.000000e-02,1,1,0.476
11,10,1,35,0,1,1.000000e-01,1,0,0.557
11,10,1,36,0,1,-5.00E-02,1,0,0.49
11,10,1,37,0,0,5.000000e-02,0,0,0.513
11,10,1,38,0,0,5.000000e-02,1,1,0.617
11,10,1,39,0,1,0,1,0,0.539
11,10,1,40,0,0,1.000000e-01,1,1,0.593
11,11,1,1,0,1,0,1,0,0.697
11,11,1,2,0,1,1.000000e-01,1,0,0.728
11,11,1,3,0,1,-5.00E-02,1,0,0.494
11,11,1,4,0,1,1.000000e-01,0,1,0.573
11,11,1,5,0,0,0,1,1,0.489
11,11,1,6,0,1,5.000000e-02,1,0,0.497
11,11,1,7,0,0,5.000000e-02,1,1,0.456
11,11,1,8,0,0,-1.00E-01,1,1,0.482
11,11,1,9,0,0,-5.00E-02,1,1,0.457
11,11,1,10,0,0,1.000000e-01,1,1,0.562
11,11,1,11,0,1,-1.00E-01,0,1,0.639
11,11,1,12,0,1,-1.00E-01,1,0,0.489
11,11,1,13,0,0,-1.00E-01,1,1,0.472
11,11,1,14,0,0,5.000000e-02,1,1,0.489
11,11,1,15,0,1,5.000000e-02,1,0,0.432
11,11,1,16,0,1,-1.00E-01,1,0,0.451
11,11,1,17,0,0,5.000000e-02,1,1,0.741
11,11,1,18,0,0,-1.00E-01,0,0,0.552
11,11,1,19,0,0,1.000000e-01,1,1,0.454
11,11,1,20,0,0,5.000000e-02,1,1,0.496
11,11,1,21,0,0,0,1,1,0.439
11,11,1,22,0,1,-5.00E-02,1,0,0.433
11,11,1,23,0,1,0,1,0,0.499
11,11,1,24,0,0,0,0,0,0.897
11,11,1,25,0,1,0,1,0,0.513
11,11,1,26,0,1,1.000000e-01,1,0,0.455
11,11,1,27,0,1,5.000000e-02,1,0,0.465
11,11,1,28,0,1,5.000000e-02,1,0,0.497
11,11,1,29,0,0,-5.00E-02,1,1,0.456
11,11,1,30,0,1,0,1,0,0.426
11,11,1,31,0,0,-1.00E-01,1,1,0.581
11,11,1,32,0,1,1.000000e-01,0,1,0.639
11,11,1,33,0,0,-5.00E-02,1,1,0.56
11,11,1,34,0,1,-1.00E-01,1,0,0.485
11,11,1,35,0,0,1.000000e-01,1,1,0.509
11,11,1,36,0,0,0,1,1,0.467
11,11,1,37,0,1,-5.00E-02,1,0,0.429
11,11,1,38,0,0,1.000000e-01,1,1,0.47
11,11,1,39,0,1,-5.00E-02,1,0,0.543
11,11,1,40,0,0,-5.00E-02,1,1,0.515
11,12,1,1,0,0,-1.00E-01,0,0,0.641
11,12,1,2,0,1,-1.00E-01,1,0,0.49
11,12,1,3,0,1,0,1,0,0.674
11,12,1,4,0,0,5.000000e-02,1,1,0.569
11,12,1,5,0,1,1.000000e-01,1,0,0.55
11,12,1,6,0,1,0,0,1,0.499
11,12,1,7,0,1,5.000000e-02,1,0,0.506
11,12,1,8,0,1,-1.00E-01,0,1,0.537
11,12,1,9,0,0,1.000000e-01,1,1,0.486
11,12,1,10,0,0,1.000000e-01,1,1,0.471
11,12,1,11,0,1,0,1,0,0.535
11,12,1,12,0,1,5.000000e-02,1,0,0.484
11,12,1,13,0,1,1.000000e-01,0,1,0.525
11,12,1,14,0,0,-1.00E-01,1,1,0.467
11,12,1,15,0,0,-5.00E-02,1,1,0.452
11,12,1,16,0,1,-5.00E-02,1,0,0.467
11,12,1,17,0,0,5.000000e-02,1,1,0.525
11,12,1,18,0,0,0,1,1,0.579
11,12,1,19,0,1,5.000000e-02,1,0,0.463
11,12,1,20,0,0,-1.00E-01,1,1,0.415
11,12,1,21,0,0,-1.00E-01,1,1,0.459
11,12,1,22,0,1,-5.00E-02,1,0,0.483
11,12,1,23,0,1,-5.00E-02,1,0,0.467
11,12,1,24,0,1,0,0,1,0.468
11,12,1,25,0,0,1.000000e-01,1,1,0.444
11,12,1,26,0,1,1.000000e-01,1,0,0.573
11,12,1,27,0,0,0,0,0,0.497
11,12,1,28,0,0,1.000000e-01,1,1,0.44
11,12,1,29,0,1,1.000000e-01,1,0,0.426
11,12,1,30,0,0,-5.00E-02,1,1,0.412
11,12,1,31,0,0,0,1,1,0.422
11,12,1,32,0,0,-5.00E-02,1,1,0.561
11,12,1,33,0,0,5.000000e-02,1,1,0.63
11,12,1,34,0,0,0,0,0,0.575
11,12,1,35,0,0,-5.00E-02,1,1,0.532
11,12,1,36,0,1,-5.00E-02,1,0,0.45
11,12,1,37,0,1,-1.00E-01,1,0,0.379
11,12,1,38,0,1,-1.00E-01,0,1,0.902
11,12,1,39,0,0,5.000000e-02,1,1,0.502
11,12,1,40,0,1,5.000000e-02,1,0,0.525
11,13,2,1,1,0,0,1,0,0.803
11,13,2,2,1,1,-5.00E-02,0,0,0.589
11,13,2,3,1,0,-5.00E-02,1,0,0.496
11,13,2,4,1,1,-1.00E-01,0,0,0.608
11,13,2,5,1,0,0,1,0,0.619
11,13,2,6,1,0,-1.00E-01,0,1,0.508
11,13,2,7,1,0,-1.00E-01,1,0,0.578
11,13,2,8,1,0,-1.00E-01,0,1,0.454
11,13,2,9,1,0,1.000000e-01,0,1,0.471
11,13,2,10,1,1,1.000000e-01,0,0,0.873
11,13,2,11,1,1,1.000000e-01,1,1,0.566
11,13,2,12,1,1,0,1,1,0.49
11,13,2,13,1,1,-5.00E-02,0,0,0.562
11,13,2,14,1,0,1.000000e-01,0,1,0.502
11,13,2,15,1,1,-1.00E-01,0,0,0.51
11,13,2,16,1,1,-1.00E-01,0,0,0.513
11,13,2,17,1,1,5.000000e-02,1,1,0.554
11,13,2,18,1,1,1.000000e-01,1,1,0.504
11,13,2,19,1,1,-1.00E-01,0,0,0.559
11,13,2,20,1,1,5.000000e-02,0,0,0.524
11,13,2,21,1,0,0,1,0,0.578
11,13,2,22,1,0,0,0,1,0.541
11,13,2,23,1,0,5.000000e-02,1,0,0.562
11,13,2,24,1,1,1.000000e-01,0,0,0.535
11,13,2,25,1,1,-5.00E-02,0,0,1.037
11,13,2,26,1,0,5.000000e-02,1,0,0.535
11,13,2,27,1,1,-5.00E-02,1,1,0.596
11,13,2,28,1,0,-5.00E-02,0,1,0.616
11,13,2,29,1,0,-5.00E-02,1,0,0.562
11,13,2,30,1,0,-1.00E-01,0,1,0.526
11,13,2,31,1,1,5.000000e-02,1,1,0.549
11,13,2,32,1,0,-5.00E-02,0,1,0.531
11,13,2,33,1,1,0,1,1,0.639
11,13,2,34,1,0,1.000000e-01,0,1,0.586
11,13,2,35,1,1,0,0,0,0.494
11,13,2,36,1,0,5.000000e-02,1,0,0.485
11,13,2,37,1,0,5.000000e-02,0,1,0.468
11,13,2,38,1,1,0,1,1,0.413
11,13,2,39,1,1,5.000000e-02,0,0,0.416
11,13,2,40,1,0,1.000000e-01,1,0,0.434
11,14,2,1,1,0,0,0,1,0.648
11,14,2,2,1,1,-5.00E-02,1,1,0.672
11,14,2,3,1,0,1.000000e-01,1,0,0.514
11,14,2,4,1,0,-5.00E-02,0,1,0.424
11,14,2,5,1,1,5.000000e-02,1,1,0.458
11,14,2,6,1,1,0,0,0,0.491
11,14,2,7,1,0,5.000000e-02,1,0,0.457
11,14,2,8,1,0,-1.00E-01,0,1,0.45
11,14,2,9,1,1,-1.00E-01,1,1,0.476
11,14,2,10,1,0,-1.00E-01,1,0,0.46
11,14,2,11,1,0,-1.00E-01,0,1,0.5
11,14,2,12,1,0,0,1,0,0.397
11,14,2,13,1,1,0,0,0,0.408
11,14,2,14,1,1,-5.00E-02,1,1,0.482
11,14,2,15,1,0,5.000000e-02,0,1,0.394
11,14,2,16,1,0,1.000000e-01,1,0,0.501
11,14,2,17,1,1,-5.00E-02,0,0,0.587
11,14,2,18,1,1,0,1,1,0.48
11,14,2,19,1,0,5.000000e-02,0,1,0.679
11,14,2,20,1,1,1.000000e-01,0,0,0.552
11,14,2,21,1,0,5.000000e-02,1,0,0.453
11,14,2,22,1,0,-5.00E-02,0,1,0.598
11,14,2,23,1,1,5.000000e-02,0,0,0.794
11,14,2,24,1,1,1.000000e-01,1,1,0.637
11,14,2,25,1,1,-5.00E-02,0,0,0.598
11,14,2,26,1,0,-1.00E-01,0,1,0.609
11,14,2,27,1,1,-1.00E-01,1,1,0.475
11,14,2,28,1,1,-1.00E-01,0,0,0.708
11,14,2,29,1,0,-5.00E-02,0,1,0.523
11,14,2,30,1,0,1.000000e-01,1,0,0.521
11,14,2,31,1,0,-5.00E-02,1,0,0.864
11,14,2,32,1,1,1.000000e-01,1,1,1.12
11,14,2,33,1,1,5.000000e-02,0,0,0.958
11,14,2,34,1,1,1.000000e-01,1,1,0.506
11,14,2,35,1,0,1.000000e-01,0,1,0.69
11,14,2,36,1,1,5.000000e-02,1,1,0.761
11,14,2,37,1,0,0,0,1,0.878
11,14,2,38,1,0,0,1,0,0.63
11,14,2,39,1,1,-1.00E-01,0,0,0.607
11,14,2,40,1,1,0,1,1,0.554
11,15,2,1,1,1,1.000000e-01,1,1,1.082
11,15,2,2,1,0,-5.00E-02,1,0,0.634
11,15,2,3,1,1,-5.00E-02,0,0,0.563
11,15,2,4,1,0,1.000000e-01,1,0,0.512
11,15,2,5,1,1,-5.00E-02,0,0,0.502
11,15,2,6,1,1,-1.00E-01,0,0,0.526
11,15,2,7,1,0,-1.00E-01,1,0,0.74
11,15,2,8,1,1,0,0,0,0.546
11,15,2,9,1,1,0,0,0,0.719
11,15,2,10,1,0,0,1,0,0.652
11,15,2,11,1,1,1.000000e-01,0,0,0.526
11,15,2,12,1,1,0,1,1,0.54
11,15,2,13,1,1,0,0,0,0.504
11,15,2,14,1,1,5.000000e-02,1,1,0.448
11,15,2,15,1,1,5.000000e-02,1,1,0.481
11,15,2,16,1,0,0,1,0,0.498
11,15,2,17,1,0,1.000000e-01,1,0,0.513
11,15,2,18,1,0,-1.00E-01,0,1,0.632
11,15,2,19,1,1,-1.00E-01,0,0,0.61
11,15,2,20,1,0,5.000000e-02,1,0,0.49
11,15,2,21,1,0,-5.00E-02,1,0,0.443
11,15,2,22,1,0,-5.00E-02,1,0,0.564
11,15,2,23,1,0,0,0,1,0.568
11,15,2,24,1,0,0,1,0,0.437
11,15,2,25,1,1,1.000000e-01,1,1,0.504
11,15,2,26,1,1,5.000000e-02,0,0,0.606
11,15,2,27,1,0,-1.00E-01,1,0,0.474
11,15,2,28,1,1,-5.00E-02,1,1,0.538
11,15,2,29,1,1,5.000000e-02,1,1,0.488
11,15,2,30,1,1,1.000000e-01,0,0,0.51
11,15,2,31,1,0,5.000000e-02,1,0,0.495
11,15,2,32,1,0,1.000000e-01,1,0,0.564
11,15,2,33,1,1,-1.00E-01,0,0,0.497
11,15,2,34,1,1,-1.00E-01,1,1,0.569
11,15,2,35,1,0,1.000000e-01,1,0,0.598
11,15,2,36,1,1,-5.00E-02,1,1,0.633
11,15,2,37,1,0,5.000000e-02,1,0,0.539
11,15,2,38,1,0,-5.00E-02,1,0,0.479
11,15,2,39,1,0,-1.00E-01,0,1,0.513
11,15,2,40,1,0,5.000000e-02,1,0,0.471
11,16,2,1,1,0,5.000000e-02,1,0,0.644
11,16,2,2,1,0,-1.00E-01,1,0,0.587
11,16,2,3,1,0,-5.00E-02,1,0,0.68
11,16,2,4,1,1,5.000000e-02,1,1,0.56
11,16,2,5,1,1,5.000000e-02,0,0,0.58
11,16,2,6,1,1,0,1,1,0.504
11,16,2,7,1,1,0,1,1,0.551
11,16,2,8,1,0,0,1,0,0.533
11,16,2,9,1,0,-1.00E-01,0,1,0.49
11,16,2,10,1,0,1.000000e-01,1,0,0.563
11,16,2,11,1,0,0,1,0,0.559
11,16,2,12,1,0,1.000000e-01,1,0,0.53
11,16,2,13,1,1,1.000000e-01,0,0,1.161
11,16,2,14,1,1,-5.00E-02,0,0,0.782
11,16,2,15,1,0,0,1,0,0.553
11,16,2,16,1,0,-5.00E-02,1,0,0.567
11,16,2,17,1,1,5.000000e-02,0,0,0.611
11,16,2,18,1,1,1.000000e-01,1,1,0.629
11,16,2,19,1,1,-5.00E-02,0,0,1.255
11,16,2,20,1,0,-1.00E-01,0,1,0.736
11,16,2,21,1,0,-5.00E-02,1,0,0.566
11,16,2,22,1,1,-5.00E-02,0,0,0.626
11,16,2,23,1,1,0,0,0,0.716
11,16,2,24,1,1,-1.00E-01,0,0,0.562
11,16,2,25,1,0,0,0,1,0.455
11,16,2,26,1,0,5.000000e-02,1,0,0.568
11,16,2,27,1,1,-5.00E-02,1,1,0.621
11,16,2,28,1,1,-1.00E-01,0,0,0.511
11,16,2,29,1,0,-5.00E-02,1,0,0.566
11,16,2,30,1,0,5.000000e-02,0,1,0.602
11,16,2,31,1,1,1.000000e-01,0,0,0.692
11,16,2,32,1,0,-1.00E-01,0,1,0.772
11,16,2,33,1,0,1.000000e-01,1,0,0.609
11,16,2,34,1,1,1.000000e-01,0,0,0.643
11,16,2,35,1,1,5.000000e-02,0,0,0.5
11,16,2,36,1,1,0,0,0,0.5
11,16,2,37,1,0,5.000000e-02,0,1,0.562
11,16,2,38,1,1,-1.00E-01,0,0,0.59
11,16,2,39,1,1,-1.00E-01,0,0,0.635
11,16,2,40,1,0,1.000000e-01,0,1,0.66
11,17,2,1,1,1,5.000000e-02,1,1,0.979
11,17,2,2,1,1,1.000000e-01,0,0,0.735
11,17,2,3,1,0,-1.00E-01,0,1,0.661
11,17,2,4,1,0,1.000000e-01,0,1,0.645
11,17,2,5,1,0,-5.00E-02,0,1,0.591
11,17,2,6,1,1,5.000000e-02,1,1,0.722
11,17,2,7,1,1,-5.00E-02,1,1,0.67
11,17,2,8,1,1,1.000000e-01,0,0,0.592
11,17,2,9,1,0,1.000000e-01,1,0,0.643
11,17,2,10,1,0,5.000000e-02,1,0,0.587
11,17,2,11,1,0,-5.00E-02,0,1,0.679
11,17,2,12,1,0,-1.00E-01,0,1,0.632
11,17,2,13,1,0,-5.00E-02,0,1,0.641
11,17,2,14,1,1,5.000000e-02,1,1,0.674
11,17,2,15,1,0,5.000000e-02,0,1,0.603
11,17,2,16,1,1,-5.00E-02,1,1,0.534
11,17,2,17,1,0,1.000000e-01,0,1,0.692
11,17,2,18,1,1,0,0,0,0.627
11,17,2,19,1,0,0,1,0,0.573
11,17,2,20,1,0,-1.00E-01,1,0,0.584
11,17,2,21,1,1,1.000000e-01,1,1,0.733
11,17,2,22,1,1,-1.00E-01,1,1,0.778
11,17,2,23,1,0,1.000000e-01,1,0,0.718
11,17,2,24,1,1,-1.00E-01,0,0,0.653
11,17,2,25,1,1,-5.00E-02,0,0,0.749
11,17,2,26,1,0,-5.00E-02,1,0,0.715
11,17,2,27,1,0,5.000000e-02,1,0,0.569
11,17,2,28,1,0,0,1,0,0.678
11,17,2,29,1,1,-5.00E-02,1,1,0.654
11,17,2,30,1,1,-1.00E-01,0,0,0.655
11,17,2,31,1,1,-1.00E-01,1,1,0.584
11,17,2,32,1,1,0,1,1,0.605
11,17,2,33,1,0,-1.00E-01,0,1,1.119
11,17,2,34,1,1,0,1,1,0.62
11,17,2,35,1,0,0,1,0,0.679
11,17,2,36,1,1,5.000000e-02,0,0,0.815
11,17,2,37,1,0,0,1,0,0.698
11,17,2,38,1,1,0,1,1,0.713
11,17,2,39,1,0,5.000000e-02,0,1,1.127
11,17,2,40,1,1,1.000000e-01,1,1,0.516
11,18,2,1,1,1,0,0,0,0.787
11,18,2,2,1,0,-5.00E-02,1,0,0.526
11,18,2,3,1,1,1.000000e-01,1,1,0.716
11,18,2,4,1,0,0,0,1,0.57
11,18,2,5,1,1,-5.00E-02,0,0,0.63
11,18,2,6,1,0,0,1,0,0.503
11,18,2,7,1,0,5.000000e-02,1,0,0.504
11,18,2,8,1,0,1.000000e-01,1,0,0.567
11,18,2,9,1,0,-1.00E-01,1,0,0.523
11,18,2,10,1,0,5.000000e-02,1,0,0.602
11,18,2,11,1,1,-1.00E-01,0,0,0.565
11,18,2,12,1,0,0,0,1,0.625
11,18,2,13,1,0,-5.00E-02,1,0,0.587
11,18,2,14,1,1,1.000000e-01,1,1,0.599
11,18,2,15,1,1,1.000000e-01,1,1,0.643
11,18,2,16,1,0,0,1,0,0.571
11,18,2,17,1,1,5.000000e-02,0,0,0.704
11,18,2,18,1,1,0,1,1,0.551
11,18,2,19,1,0,1.000000e-01,1,0,0.451
11,18,2,20,1,0,-1.00E-01,1,0,0.694
11,18,2,21,1,0,-5.00E-02,1,0,0.693
11,18,2,22,1,0,5.000000e-02,1,0,0.651
11,18,2,23,1,1,5.000000e-02,1,1,0.813
11,18,2,24,1,0,5.000000e-02,1,0,0.599
11,18,2,25,1,1,-1.00E-01,1,1,1.586
11,18,2,26,1,1,-1.00E-01,1,1,0.789
11,18,2,27,1,1,-1.00E-01,0,0,0.896
11,18,2,28,1,1,5.000000e-02,1,1,1.432
11,18,2,29,1,0,-1.00E-01,0,1,2.457
11,18,2,30,1,1,1.000000e-01,1,1,0.567
11,18,2,31,1,0,1.000000e-01,1,0,0.653
11,18,2,32,1,0,1.000000e-01,1,0,0.527
11,18,2,33,1,0,-1.00E-01,1,0,0.596
11,18,2,34,1,1,-5.00E-02,0,0,0.56
11,18,2,35,1,1,-5.00E-02,1,1,0.532
11,18,2,36,1,1,0,1,1,0.538
11,18,2,37,1,1,-5.00E-02,1,1,0.496
11,18,2,38,1,1,5.000000e-02,1,1,0.606
11,18,2,39,1,0,-5.00E-02,1,0,0.546
11,18,2,40,1,1,0,1,1,0.591
11,19,1,1,0,0,5.000000e-02,1,1,0.651
11,19,1,2,0,1,-5.00E-02,0,1,0.621
11,19,1,3,0,0,-1.00E-01,1,1,0.543
11,19,1,4,0,0,0,1,1,0.564
11,19,1,5,0,1,0,1,0,0.631
11,19,1,6,0,0,-5.00E-02,1,1,0.547
11,19,1,7,0,1,-1.00E-01,1,0,0.584
11,19,1,8,0,1,0,1,0,0.563
11,19,1,9,0,0,5.000000e-02,1,1,0.48
11,19,1,10,0,0,-1.00E-01,1,1,0.504
11,19,1,11,0,1,-1.00E-01,0,1,0.598
11,19,1,12,0,0,0,1,1,0.515
11,19,1,13,0,0,-5.00E-02,1,1,0.537
11,19,1,14,0,1,-5.00E-02,1,0,0.591
11,19,1,15,0,1,0,1,0,0.714
11,19,1,16,0,1,1.000000e-01,1,0,0.64
11,19,1,17,0,0,5.000000e-02,1,1,0.538
11,19,1,18,0,1,1.000000e-01,1,0,0.552
11,19,1,19,0,1,5.000000e-02,1,0,0.485
11,19,1,20,0,1,5.000000e-02,1,0,0.644
11,19,1,21,0,0,0,1,1,0.558
11,19,1,22,0,1,-5.00E-02,1,0,0.658
11,19,1,23,0,0,1.000000e-01,1,1,0.491
11,19,1,24,0,0,0,1,1,0.65
11,19,1,25,0,1,1.000000e-01,1,0,0.627
11,19,1,26,0,1,5.000000e-02,1,0,0.525
11,19,1,27,0,1,-1.00E-01,1,0,0.595
11,19,1,28,0,0,-1.00E-01,1,1,0.574
11,19,1,29,0,0,-1.00E-01,0,0,0.633
11,19,1,30,0,0,-5.00E-02,1,1,0.708
11,19,1,31,0,0,-5.00E-02,1,1,0.578
11,19,1,32,0,1,-1.00E-01,0,1,0.622
11,19,1,33,0,1,5.000000e-02,0,1,0.657
11,19,1,34,0,0,1.000000e-01,1,1,0.561
11,19,1,35,0,1,-5.00E-02,1,0,0.501
11,19,1,36,0,0,5.000000e-02,1,1,0.637
11,19,1,37,0,0,1.000000e-01,1,1,0.655
11,19,1,38,0,0,1.000000e-01,0,0,0.865
11,19,1,39,0,1,0,1,0,1.216
11,19,1,40,0,1,1.000000e-01,1,0,0.857
11,20,2,1,1,1,-5.00E-02,1,1,0.688
11,20,2,2,1,0,-5.00E-02,0,1,0.64
11,20,2,3,1,0,1.000000e-01,1,0,0.498
11,20,2,4,1,0,-5.00E-02,1,0,0.489
11,20,2,5,1,0,1.000000e-01,1,0,0.496
11,20,2,6,1,1,0,0,0,0.663
11,20,2,7,1,0,-1.00E-01,1,0,0.608
11,20,2,8,1,0,5.000000e-02,1,0,0.499
11,20,2,9,1,0,0,0,1,0.522
11,20,2,10,1,0,5.000000e-02,1,0,0.505
11,20,2,11,1,1,-1.00E-01,1,1,0.575
11,20,2,12,1,1,-1.00E-01,1,1,0.914
11,20,2,13,1,0,-1.00E-01,1,0,0.553
11,20,2,14,1,0,1.000000e-01,1,0,0.559
11,20,2,15,1,1,1.000000e-01,1,1,0.636
11,20,2,16,1,0,1.000000e-01,1,0,0.55
11,20,2,17,1,1,5.000000e-02,1,1,0.619
11,20,2,18,1,1,1.000000e-01,1,1,0.597
11,20,2,19,1,0,-5.00E-02,1,0,0.584
11,20,2,20,1,1,0,1,1,0.724
11,20,2,21,1,1,-5.00E-02,1,1,0.618
11,20,2,22,1,1,-5.00E-02,1,1,0.66
11,20,2,23,1,0,0,1,0,0.676
11,20,2,24,1,1,1.000000e-01,1,1,0.821
11,20,2,25,1,0,-1.00E-01,0,1,1.215
11,20,2,26,1,0,0,0,1,0.769
11,20,2,27,1,1,0,1,1,0.725
11,20,2,28,1,1,0,1,1,0.628
11,20,2,29,1,1,-1.00E-01,1,1,0.661
11,20,2,30,1,1,5.000000e-02,0,0,0.654
11,20,2,31,1,0,0,1,0,0.502
11,20,2,32,1,1,-1.00E-01,1,1,0.526
11,20,2,33,1,0,-1.00E-01,0,1,0.596
11,20,2,34,1,1,5.000000e-02,1,1,0.574
11,20,2,35,1,1,1.000000e-01,1,1,0.546
11,20,2,36,1,1,5.000000e-02,1,1,0.672
11,20,2,37,1,0,5.000000e-02,1,0,0.672
11,20,2,38,1,0,5.000000e-02,1,0,0.511
11,20,2,39,1,0,-5.00E-02,1,0,0.638
11,20,2,40,1,1,-5.00E-02,1,1,0.6
12,1,1,1,0,0,-1.00E-01,0,0,11.243
12,1,1,2,0,0,-1.00E-01,1,1,3.596
12,1,1,3,0,0,-5.00E-02,1,1,2.389
12,1,1,4,0,1,1.000000e-01,1,0,1.383
12,1,1,5,0,0,1.000000e-01,1,1,82.25
12,1,1,6,0,1,-5.00E-02,0,1,1.181
12,1,1,7,0,1,0,0,1,0.991
12,1,1,8,0,0,1.000000e-01,0,0,1.099
12,1,1,9,0,1,5.000000e-02,1,0,1.601
12,1,1,10,0,1,5.000000e-02,1,0,1.236
12,1,1,11,0,0,5.000000e-02,1,1,1.148
12,1,1,12,0,1,1.000000e-01,1,0,1.826
12,1,1,13,0,0,0,0,0,0.915
12,1,1,14,0,1,-5.00E-02,0,1,1.521
12,1,1,15,0,0,0,0,0,1.855
12,1,1,16,0,0,-5.00E-02,0,0,1.677
12,1,1,17,0,1,-1.00E-01,0,1,0.414
12,1,1,18,0,1,5.000000e-02,0,1,0.257
12,1,1,19,0,1,0,0,1,4.145
12,1,1,20,0,0,1.000000e-01,0,0,3.732
12,1,1,21,0,0,0,1,1,2.406
12,1,1,22,0,0,-5.00E-02,1,1,3.457
12,1,1,23,0,1,-1.00E-01,0,1,1.856
12,1,1,24,0,1,0,0,1,1.256
12,1,1,25,0,0,1.000000e-01,0,0,2.744
12,1,1,26,0,0,5.000000e-02,0,0,1.563
12,1,1,27,0,1,1.000000e-01,1,0,1.158
12,1,1,28,0,1,-5.00E-02,0,1,1.947
12,1,1,29,0,1,1.000000e-01,1,0,1.39
