Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,leftorright,keypress,RT
2,19,2,19,1,0,0,1,1,0.463
2,19,2,20,1,1,3.000000e-01,0,1,0.351
2,19,2,21,1,0,-6.000000e-01,1,0,0.501
2,19,2,22,1,0,3.000000e-01,0,1,0.354
2,19,2,23,1,0,0,0,1,0.408
2,19,2,24,1,1,6.000000e-01,1,1,0.386
2,19,2,25,1,0,3.000000e-01,1,1,0.629
2,19,2,26,1,0,-3.000000e-01,1,1,0.503
2,19,2,27,1,1,-3.000000e-01,0,1,0.472
2,19,2,28,1,0,-6.000000e-01,0,1,0.511
2,19,2,29,1,1,0,0,1,0.342
2,19,2,30,1,0,-6.000000e-01,1,0,0.779
2,19,2,31,1,0,-6.000000e-01,1,0,0.351
2,19,2,32,1,1,-6.000000e-01,1,0,0.349
2,19,2,33,1,1,3.000000e-01,1,1,0.466
2,19,2,34,1,1,0,1,0,0.579
2,19,2,35,1,1,-3.000000e-01,0,0,0.375
2,19,2,36,1,1,6.000000e-01,1,1,0.410
2,19,2,37,1,0,6.000000e-01,1,1,0.734
2,19,2,38,1,1,-3.000000e-01,1,1,0.506
2,19,2,39,1,0,6.000000e-01,1,1,0.673
2,19,2,40,1,0,-3.000000e-01,0,1,0.466
2,20,4,1,1,1,-3.000000e-01,1,1,0.930
2,20,4,2,1,0,-3.000000e-01,1,0,0.816
2,20,4,3,1,1,-6.000000e-01,0,0,0.362
2,20,4,4,1,0,6.000000e-01,0,1,0.255
2,20,4,5,1,1,6.000000e-01,0,1,0.273
2,20,4,6,1,0,-6.000000e-01,1,0,0.334
2,20,4,7,1,1,-3.000000e-01,0,0,0.356
2,20,4,8,1,1,-3.000000e-01,0,0,0.400
2,20,4,9,1,0,6.000000e-01,1,1,0.381
2,20,4,10,1,0,0,1,0,0.297
2,20,4,11,1,0,3.000000e-01,0,1,0.376
2,20,4,12,1,0,-3.000000e-01,1,0,0.269
2,20,4,13,1,0,-6.000000e-01,0,0,0.237
2,20,4,14,1,0,0,1,1,0.312
2,20,4,15,1,0,-3.000000e-01,1,0,0.343
2,20,4,16,1,1,6.000000e-01,1,1,0.346
2,20,4,17,1,0,6.000000e-01,0,1,0.317
2,20,4,18,1,0,-6.000000e-01,0,1,0.291
2,20,4,19,1,1,0,1,1,0.305
2,20,4,20,1,0,6.000000e-01,1,1,0.354
2,20,4,21,1,1,0,0,0,0.808
2,20,4,22,1,1,6.000000e-01,0,1,0.346
2,20,4,23,1,1,0,0,0,0.495
2,20,4,24,1,1,3.000000e-01,0,1,0.367
2,20,4,25,1,0,3.000000e-01,0,0,0.369
2,20,4,26,1,1,-3.000000e-01,0,0,0.376
2,20,4,27,1,0,3.000000e-01,0,1,0.540
2,20,4,28,1,1,3.000000e-01,1,0,0.544
2,20,4,29,1,1,-6.000000e-01,1,0,0.342
2,20,4,30,1,0,0,1,0,0.508
2,20,4,31,1,0,-6.000000e-01,0,0,0.347
2,20,4,32,1,1,6.000000e-01,1,1,0.367
2,20,4,33,1,1,3.000000e-01,0,0,0.405
2,20,4,34,1,0,-3.000000e-01,0,0,0.287
2,20,4,35,1,1,-6.000000e-01,1,0,0.280
2,20,4,36,1,1,0,1,0,0.511
2,20,4,37,1,1,3.000000e-01,0,0,0.344
2,20,4,38,1,0,3.000000e-01,0,1,0.307
2,20,4,39,1,1,-6.000000e-01,0,0,0.338
2,20,4,40,1,0,0,0,0,0.393
3,1,3,1,0,0,3.000000e-01,0,1,7.168
3,1,3,2,0,0,3.000000e-01,1,1,1.406
3,1,3,3,0,1,0,1,1,4.119
3,1,3,4,0,1,6.000000e-01,0,1,1.292
3,1,3,5,0,0,-3.000000e-01,1,0,1.290
3,1,3,6,0,1,-3.000000e-01,0,0,1.408
3,1,3,7,0,1,0,0,1,2.299
3,1,3,8,0,1,-3.000000e-01,0,0,3.625
3,1,3,9,0,0,6.000000e-01,1,1,0.696
3,1,3,10,0,0,0,1,1,3.527
3,1,3,11,0,1,3.000000e-01,0,1,1.370
3,1,3,12,0,0,3.000000e-01,0,1,0.975
3,1,3,13,0,0,0,0,1,3.290
3,1,3,14,0,1,3.000000e-01,1,1,2.054
3,1,3,15,0,0,0,1,1,4.504
3,1,3,16,0,1,6.000000e-01,0,1,0.852
3,1,3,17,0,0,0,1,1,0.941
3,1,3,18,0,0,6.000000e-01,0,1,0.579
3,1,3,19,0,0,-6.000000e-01,0,0,0.725
3,1,3,20,0,0,6.000000e-01,1,1,0.468
3,1,3,21,0,0,-3.000000e-01,1,0,0.797
3,1,3,22,0,1,-6.000000e-01,1,0,0.543
3,1,3,23,0,0,-3.000000e-01,0,1,0.651
3,1,3,24,0,1,6.000000e-01,0,1,0.446
3,1,3,25,0,0,-3.000000e-01,0,0,2.199
3,1,3,26,0,1,0,0,0,2.849
3,1,3,27,0,1,-6.000000e-01,0,0,0.608
3,1,3,28,0,1,-3.000000e-01,1,0,0.715
3,1,3,29,0,0,-6.000000e-01,1,0,0.513
3,1,3,30,0,1,-6.000000e-01,0,0,0.519
3,1,3,31,0,0,-6.000000e-01,1,0,0.902
3,1,3,32,0,1,-6.000000e-01,1,0,2.988
3,1,3,33,0,1,3.000000e-01,1,1,0.776
3,1,3,34,0,0,3.000000e-01,0,1,1.147
3,1,3,35,0,0,-6.000000e-01,0,0,1.120
3,1,3,36,0,1,0,0,1,2.509
3,1,3,37,0,1,-3.000000e-01,0,0,1.411
3,1,3,38,0,0,6.000000e-01,1,1,0.708
3,1,3,39,0,1,3.000000e-01,0,1,0.715
3,1,3,40,0,1,6.000000e-01,1,1,0.746
3,2,2,1,1,0,3.000000e-01,0,0,2.485
3,2,2,2,1,1,0,0,0,0.723
3,2,2,3,1,0,-3.000000e-01,1,0,0.898
3,2,2,4,1,1,0,0,0,4.353
3,2,2,5,1,0,0,0,1,3.096
3,2,2,6,1,0,6.000000e-01,0,0,7.229
3,2,2,7,1,1,0,1,0,1.530
3,2,2,8,1,0,6.000000e-01,0,1,5.063
3,2,2,9,1,0,0,1,0,1.676
3,2,2,10,1,1,-6.000000e-01,0,0,0.931
3,2,2,11,1,0,0,0,0,1.512
3,2,2,12,1,1,-3.000000e-01,1,0,0.581
3,2,2,13,1,1,3.000000e-01,0,1,4.963
3,2,2,14,1,1,6.000000e-01,1,1,0.716
3,2,2,15,1,1,-3.000000e-01,0,0,0.497
3,2,2,16,1,0,-3.000000e-01,0,0,0.984
3,2,2,17,1,0,3.000000e-01,1,0,4.932
3,2,2,18,1,1,-3.000000e-01,1,0,7.694
3,2,2,19,1,1,6.000000e-01,1,1,1.553
3,2,2,20,1,0,-6.000000e-01,0,0,3.612
3,2,2,21,1,0,-6.000000e-01,0,0,0.860
3,2,2,22,1,1,3.000000e-01,1,0,3.294
3,2,2,23,1,0,6.000000e-01,1,1,0.609
3,2,2,24,1,1,-3.000000e-01,0,0,0.965
3,2,2,25,1,1,-6.000000e-01,0,0,0.720
3,2,2,26,1,1,-6.000000e-01,1,0,0.625
3,2,2,27,1,0,3.000000e-01,1,0,3.066
3,2,2,28,1,1,3.000000e-01,1,0,3.048
3,2,2,29,1,0,-3.000000e-01,0,0,0.823
3,2,2,30,1,0,6.000000e-01,0,1,1.209
3,2,2,31,1,1,0,1,1,2.363
3,2,2,32,1,0,-6.000000e-01,0,0,0.582
3,2,2,33,1,1,-6.000000e-01,1,0,0.490
3,2,2,34,1,0,-3.000000e-01,0,0,0.513
3,2,2,35,1,1,6.000000e-01,0,1,0.992
3,2,2,36,1,0,-6.000000e-01,1,0,0.715
3,2,2,37,1,1,6.000000e-01,0,1,0.554
3,2,2,38,1,1,3.000000e-01,1,0,0.982
3,2,2,39,1,0,3.000000e-01,1,1,0.962
3,2,2,40,1,0,0,0,0,1.230
3,3,1,1,0,0,-6.000000e-01,1,0,0.658
3,3,1,2,0,1,3.000000e-01,0,1,0.883
3,3,1,3,0,0,3.000000e-01,1,0,1.547
3,3,1,4,0,1,-6.000000e-01,0,0,0.511
3,3,1,5,0,1,6.000000e-01,0,1,0.534
3,3,1,6,0,0,-3.000000e-01,0,1,2.651
3,3,1,7,0,0,-3.000000e-01,0,1,1.843
3,3,1,8,0,1,-6.000000e-01,1,0,0.499
3,3,1,9,0,0,6.000000e-01,1,1,0.474
3,3,1,10,0,1,3.000000e-01,0,1,1.802
3,3,1,11,0,0,0,0,0,3.636
3,3,1,12,0,1,-3.000000e-01,0,1,0.980
3,3,1,13,0,1,-6.000000e-01,1,0,0.575
3,3,1,14,0,1,0,1,0,4.450
3,3,1,15,0,1,-3.000000e-01,0,0,0.642
3,3,1,16,0,0,3.000000e-01,0,1,0.586
3,3,1,17,0,0,0,1,0,1.566
3,3,1,18,0,1,-3.000000e-01,1,1,0.984
3,3,1,19,0,1,0,1,1,4.013
3,3,1,20,0,0,-6.000000e-01,0,0,0.605
3,3,1,21,0,1,0,1,1,3.032
3,3,1,22,0,1,6.000000e-01,1,1,0.615
3,3,1,23,0,0,-6.000000e-01,0,0,1.882
3,3,1,24,0,0,-3.000000e-01,0,1,4.505
3,3,1,25,0,0,6.000000e-01,1,1,0.550
3,3,1,26,0,0,6.000000e-01,0,1,0.642
3,3,1,27,0,1,6.000000e-01,0,1,0.603
3,3,1,28,0,0,-3.000000e-01,1,0,0.647
3,3,1,29,0,1,-6.000000e-01,1,0,1.399
3,3,1,30,0,0,3.000000e-01,1,1,0.643
3,3,1,31,0,0,0,1,1,1.884
3,3,1,32,0,1,3.000000e-01,1,1,1.754
3,3,1,33,0,0,6.000000e-01,0,1,0.534
3,3,1,34,0,0,3.000000e-01,0,1,0.596
3,3,1,35,0,0,0,0,1,2.911
3,3,1,36,0,1,3.000000e-01,0,1,0.580
3,3,1,37,0,0,-6.000000e-01,1,0,0.487
3,3,1,38,0,1,6.000000e-01,0,1,0.415
3,3,1,39,0,1,0,0,1,1.098
3,3,1,40,0,1,-3.000000e-01,0,0,1.632
3,4,3,1,0,0,3.000000e-01,1,0,1.168
3,4,3,2,0,0,-3.000000e-01,1,0,0.893
3,4,3,3,0,1,6.000000e-01,1,1,0.443
3,4,3,4,0,1,-3.000000e-01,1,0,0.549
3,4,3,5,0,1,0,1,0,4.514
3,4,3,6,0,1,6.000000e-01,1,1,0.501
3,4,3,7,0,1,6.000000e-01,1,1,0.397
3,4,3,8,0,1,0,1,0,2.640
3,4,3,9,0,1,-3.000000e-01,0,0,1.048
3,4,3,10,0,1,6.000000e-01,1,1,0.593
3,4,3,11,0,1,0,1,0,1.612
3,4,3,12,0,1,3.000000e-01,0,1,1.126
3,4,3,13,0,1,-3.000000e-01,1,0,0.450
3,4,3,14,0,0,6.000000e-01,0,1,0.509
3,4,3,15,0,1,3.000000e-01,1,1,0.459
3,4,3,16,0,1,-6.000000e-01,1,1,0.435
3,4,3,17,0,0,-6.000000e-01,1,0,0.718
3,4,3,18,0,1,-3.000000e-01,1,0,0.540
3,4,3,19,0,0,0,1,1,2.154
3,4,3,20,0,0,3.000000e-01,0,1,3.398
3,4,3,21,0,0,-3.000000e-01,1,0,0.774
3,4,3,22,0,0,6.000000e-01,0,1,0.554
3,4,3,23,0,0,-6.000000e-01,1,0,0.799
3,4,3,24,0,1,3.000000e-01,1,1,0.539
3,4,3,25,0,1,3.000000e-01,1,1,0.545
3,4,3,26,0,0,0,0,0,1.085
3,4,3,27,0,0,6.000000e-01,1,1,0.582
3,4,3,28,0,1,-6.000000e-01,0,0,0.497
3,4,3,29,0,0,-6.000000e-01,1,0,0.465
3,4,3,30,0,0,0,0,0,2.633
3,4,3,31,0,1,-6.000000e-01,1,0,0.489
3,4,3,32,0,0,-3.000000e-01,1,0,0.536
3,4,3,33,0,0,0,1,0,2.111
3,4,3,34,0,0,3.000000e-01,0,1,1.188
3,4,3,35,0,0,-3.000000e-01,0,0,1.959
3,4,3,36,0,0,-6.000000e-01,1,0,0.499
3,4,3,37,0,1,0,1,0,3.506
3,4,3,38,0,0,3.000000e-01,1,1,0.743
3,4,3,39,0,1,-6.000000e-01,1,0,0.507
3,4,3,40,0,0,6.000000e-01,0,1,0.499
3,5,1,1,0,0,6.000000e-01,0,1,1.148
3,5,1,2,0,1,0,0,1,1.249
3,5,1,3,0,1,-6.000000e-01,1,0,1.650
3,5,1,4,0,0,3.000000e-01,0,1,0.570
3,5,1,5,0,1,6.000000e-01,1,1,0.798
3,5,1,6,0,0,-3.000000e-01,0,0,3.017
3,5,1,7,0,0,0,0,0,3.018
3,5,1,8,0,0,-3.000000e-01,0,1,3.291
3,5,1,9,0,0,6.000000e-01,0,1,0.537
3,5,1,10,0,1,3.000000e-01,1,1,0.525
3,5,1,11,0,0,6.000000e-01,1,1,0.507
3,5,1,12,0,1,0,0,1,2.131
3,5,1,13,0,0,-3.000000e-01,0,1,2.048
3,5,1,14,0,1,-3.000000e-01,0,0,0.967
3,5,1,15,0,0,-6.000000e-01,0,0,1.092
3,5,1,16,0,0,-6.000000e-01,1,0,3.961
3,5,1,17,0,0,-6.000000e-01,0,0,0.821
3,5,1,18,0,1,3.000000e-01,1,1,1.375
3,5,1,19,0,1,0,1,1,4.282
3,5,1,20,0,0,3.000000e-01,1,1,0.599
3,5,1,21,0,0,3.000000e-01,0,1,0.520
3,5,1,22,0,1,-3.000000e-01,0,1,3.040
3,5,1,23,0,0,0,1,1,5.352
3,5,1,24,0,1,-3.000000e-01,0,0,2.794
3,5,1,25,0,0,-6.000000e-01,0,0,0.867
3,5,1,26,0,0,-3.000000e-01,1,0,3.539
3,5,1,27,0,1,6.000000e-01,1,1,0.575
3,5,1,28,0,0,0,0,1,3.395
3,5,1,29,0,1,6.000000e-01,0,1,0.548
3,5,1,30,0,1,-6.000000e-01,0,0,0.833
3,5,1,31,0,1,-3.000000e-01,1,1,1.994
3,5,1,32,0,1,3.000000e-01,1,1,0.581
3,5,1,33,0,0,3.000000e-01,0,1,2.529
3,5,1,34,0,1,3.000000e-01,1,1,0.949
3,5,1,35,0,1,-6.000000e-01,1,0,1.170
3,5,1,36,0,0,6.000000e-01,0,1,0.646
3,5,1,37,0,1,6.000000e-01,1,1,0.471
3,5,1,38,0,1,0,0,1,0.744
3,5,1,39,0,0,0,1,1,2.357
3,5,1,40,0,1,-6.000000e-01,1,0,1.119
3,6,4,1,1,0,-3.000000e-01,0,0,2.481
3,6,4,2,1,1,-6.000000e-01,1,0,0.631
3,6,4,3,1,1,-6.000000e-01,0,0,0.704
3,6,4,4,1,0,-3.000000e-01,0,0,1.248
3,6,4,5,1,1,3.000000e-01,0,1,0.855
3,6,4,6,1,0,-6.000000e-01,1,0,0.625
3,6,4,7,1,0,6.000000e-01,1,1,0.651
3,6,4,8,1,1,-3.000000e-01,1,0,0.652
3,6,4,9,1,0,6.000000e-01,1,1,0.461
3,6,4,10,1,1,3.000000e-01,1,1,0.678
3,6,4,11,1,0,0,1,1,1.078
3,6,4,12,1,0,-6.000000e-01,1,0,0.672
3,6,4,13,1,1,-6.000000e-01,1,0,0.598
3,6,4,14,1,1,3.000000e-01,0,1,0.969
3,6,4,15,1,0,-6.000000e-01,0,0,0.566
3,6,4,16,1,1,0,1,1,0.762
3,6,4,17,1,1,6.000000e-01,1,1,0.462
3,6,4,18,1,1,-3.000000e-01,0,0,0.639
3,6,4,19,1,0,-3.000000e-01,1,0,0.689
3,6,4,20,1,0,3.000000e-01,0,1,0.688
3,6,4,21,1,0,0,0,1,1.361
3,6,4,22,1,0,6.000000e-01,0,0,1.948
3,6,4,23,1,1,-3.000000e-01,0,0,1.657
3,6,4,24,1,1,6.000000e-01,1,1,0.650
3,6,4,25,1,1,-6.000000e-01,0,0,0.803
3,6,4,26,1,0,0,1,0,1.606
3,6,4,27,1,1,6.000000e-01,0,1,0.808
3,6,4,28,1,1,0,1,1,3.890
3,6,4,29,1,1,6.000000e-01,0,1,0.654
3,6,4,30,1,1,-3.000000e-01,1,0,0.777
3,6,4,31,1,0,-3.000000e-01,1,0,0.732
3,6,4,32,1,0,3.000000e-01,1,1,0.640
3,6,4,33,1,0,6.000000e-01,1,1,0.531
3,6,4,34,1,0,3.000000e-01,1,1,0.625
3,6,4,35,1,0,-6.000000e-01,1,0,0.723
3,6,4,36,1,0,0,0,0,0.865
3,6,4,37,1,1,3.000000e-01,0,1,0.640
3,6,4,38,1,1,0,1,0,1.067
3,6,4,39,1,0,3.000000e-01,0,1,0.683
3,6,4,40,1,1,0,0,0,3.011
3,7,3,1,0,1,6.000000e-01,1,1,0.694
3,7,3,2,0,1,-3.000000e-01,1,1,1.597
3,7,3,3,0,0,-6.000000e-01,1,0,0.526
3,7,3,4,0,1,0,1,0,1.093
3,7,3,5,0,1,0,1,0,0.917
3,7,3,6,0,0,0,1,0,3.123
3,7,3,7,0,0,-3.000000e-01,1,0,0.799
3,7,3,8,0,1,-3.000000e-01,0,0,0.818
3,7,3,9,0,0,-6.000000e-01,0,0,1.980
3,7,3,10,0,0,-6.000000e-01,0,0,0.607
3,7,3,11,0,1,0,0,0,2.042
3,7,3,12,0,1,-6.000000e-01,0,0,1.041
3,7,3,13,0,1,3.000000e-01,1,1,0.683
3,7,3,14,0,0,-6.000000e-01,1,0,0.731
3,7,3,15,0,1,-6.000000e-01,0,0,1.296
3,7,3,16,0,1,3.000000e-01,0,1,0.791
3,7,3,17,0,1,-3.000000e-01,1,0,1.002
3,7,3,18,0,0,0,0,0,3.877
3,7,3,19,0,1,6.000000e-01,0,1,0.786
3,7,3,20,0,1,-3.000000e-01,0,0,0.950
3,7,3,21,0,0,6.000000e-01,0,1,0.574
3,7,3,22,0,0,-3.000000e-01,1,0,0.777
3,7,3,23,0,1,-6.000000e-01,1,0,0.747
3,7,3,24,0,1,-6.000000e-01,0,0,1.553
3,7,3,25,0,0,6.000000e-01,1,0,1.382
3,7,3,26,0,0,0,1,1,0.577
3,7,3,27,0,0,3.000000e-01,0,1,1.925
3,7,3,28,0,1,3.000000e-01,1,1,1.674
3,7,3,29,0,1,3.000000e-01,0,1,0.730
3,7,3,30,0,0,3.000000e-01,0,1,0.687
3,7,3,31,0,0,3.000000e-01,0,1,0.711
3,7,3,32,0,0,-3.000000e-01,1,0,0.782
3,7,3,33,0,0,-3.000000e-01,1,0,3.120
3,7,3,34,0,0,6.000000e-01,1,1,0.630
3,7,3,35,0,1,6.000000e-01,1,1,0.735
3,7,3,36,0,0,3.000000e-01,1,1,0.692
3,7,3,37,0,1,0,0,1,2.292
3,7,3,38,0,0,0,0,1,1.954
3,7,3,39,0,0,6.000000e-01,0,1,0.598
3,7,3,40,0,1,6.000000e-01,0,1,0.730
3,8,2,1,1,0,3.000000e-01,1,0,0.833
3,8,2,2,1,0,-6.000000e-01,1,0,2.235
3,8,2,3,1,1,6.000000e-01,1,1,1.001
3,8,2,4,1,0,-3.000000e-01,0,0,2.340
3,8,2,5,1,1,-3.000000e-01,1,0,0.696
3,8,2,6,1,1,-6.000000e-01,1,0,0.527
3,8,2,7,1,0,6.000000e-01,0,1,5.085
3,8,2,8,1,1,3.000000e-01,0,1,1.338
3,8,2,9,1,1,-3.000000e-01,0,0,0.734
3,8,2,10,1,1,-3.000000e-01,1,0,1.956
3,8,2,11,1,1,-6.000000e-01,1,0,0.568
3,8,2,12,1,0,-3.000000e-01,0,1,2.754
3,8,2,13,1,0,6.000000e-01,0,1,0.804
3,8,2,14,1,0,0,1,0,8.703
3,8,2,15,1,1,3.000000e-01,1,1,0.760
3,8,2,16,1,1,6.000000e-01,0,1,1.469
3,8,2,17,1,1,-6.000000e-01,0,0,0.573
3,8,2,18,1,0,6.000000e-01,1,1,0.618
3,8,2,19,1,1,3.000000e-01,1,1,1.453
3,8,2,20,1,1,0,1,1,11.587
3,8,2,21,1,1,0,1,0,0.712
3,8,2,22,1,0,0,0,0,0.838
3,8,2,23,1,0,-3.000000e-01,1,0,0.480
3,8,2,24,1,1,3.000000e-01,1,0,0.912
3,8,2,25,1,1,-3.000000e-01,0,0,0.710
3,8,2,26,1,0,3.000000e-01,1,1,2.501
3,8,2,27,1,0,0,1,1,0.913
3,8,2,28,1,1,6.000000e-01,0,0,0.968
3,8,2,29,1,1,6.000000e-01,1,0,13.236
3,8,2,30,1,0,-6.000000e-01,1,0,0.684
3,8,2,31,1,0,-3.000000e-01,0,0,0.596
3,8,2,32,1,0,3.000000e-01,1,1,0.583
3,8,2,33,1,1,0,1,0,0.611
3,8,2,34,1,1,-6.000000e-01,1,0,0.637
3,8,2,35,1,0,6.000000e-01,1,1,0.735
3,8,2,36,1,0,-6.000000e-01,0,1,1.301
3,8,2,37,1,0,0,1,1,16.267
3,8,2,38,1,0,-6.000000e-01,0,0,0.553
3,8,2,39,1,0,3.000000e-01,1,0,0.670
3,8,2,40,1,1,0,1,0,0.814
3,9,1,1,0,0,0,0,1,1.109
3,9,1,2,0,1,-3.000000e-01,1,0,0.770
3,9,1,3,0,1,3.000000e-01,0,1,0.552
3,9,1,4,0,1,-3.000000e-01,0,1,5.844
3,9,1,5,0,0,6.000000e-01,0,1,0.603
3,9,1,6,0,0,3.000000e-01,1,1,0.598
3,9,1,7,0,0,-3.000000e-01,1,1,1.792
3,9,1,8,0,0,6.000000e-01,0,1,0.467
3,9,1,9,0,1,-6.000000e-01,1,0,0.787
3,9,1,10,0,0,6.000000e-01,1,1,0.456
3,9,1,11,0,1,6.000000e-01,0,1,0.400
3,9,1,12,0,0,-6.000000e-01,0,1,1.076
3,9,1,13,0,1,0,0,0,2.556
3,9,1,14,0,0,0,1,1,0.623
3,9,1,15,0,0,-3.000000e-01,0,1,2.081
3,9,1,16,0,1,0,1,0,1.192
3,9,1,17,0,0,-3.000000e-01,0,1,9.267
3,9,1,18,0,1,0,0,0,2.452
3,9,1,19,0,0,3.000000e-01,1,1,0.540
3,9,1,20,0,0,-6.000000e-01,1,1,0.786
3,9,1,21,0,1,0,0,1,1.741
3,9,1,22,0,0,0,1,1,0.714
3,9,1,23,0,1,6.000000e-01,0,1,3.565
3,9,1,24,0,1,3.000000e-01,1,1,4.039
3,9,1,25,0,0,6.000000e-01,1,1,0.917
3,9,1,26,0,1,-3.000000e-01,1,1,2.667
3,9,1,27,0,1,-6.000000e-01,1,0,1.011
3,9,1,28,0,1,-6.000000e-01,1,0,1.622
3,9,1,29,0,0,0,0,1,9.574
3,9,1,30,0,1,3.000000e-01,1,1,0.740
3,9,1,31,0,0,3.000000e-01,1,1,0.513
3,9,1,32,0,1,6.000000e-01,1,1,0.464
3,9,1,33,0,0,3.000000e-01,0,1,0.714
3,9,1,34,0,1,3.000000e-01,0,0,9.968
3,9,1,35,0,0,-6.000000e-01,0,0,0.789
3,9,1,36,0,1,-3.000000e-01,0,0,0.946
3,9,1,37,0,1,-6.000000e-01,0,0,0.724
3,9,1,38,0,0,-3.000000e-01,0,1,1.219
3,9,1,39,0,0,-6.000000e-01,1,0,4.941
3,9,1,40,0,1,6.000000e-01,1,1,0.848
3,10,3,1,0,0,3.000000e-01,1,0,1.702
3,10,3,2,0,0,3.000000e-01,1,1,1.700
3,10,3,3,0,1,-3.000000e-01,0,0,0.929
3,10,3,4,0,0,6.000000e-01,1,1,0.456
3,10,3,5,0,1,-3.000000e-01,1,0,0.649
3,10,3,6,0,1,-3.000000e-01,1,0,0.625
3,10,3,7,0,0,0,1,1,2.500
3,10,3,8,0,0,-6.000000e-01,1,0,0.522
3,10,3,9,0,1,6.000000e-01,1,1,0.479
3,10,3,10,0,0,-6.000000e-01,0,0,0.990
3,10,3,11,0,1,6.000000e-01,0,1,0.497
3,10,3,12,0,0,3.000000e-01,0,1,7.257
3,10,3,13,0,1,3.000000e-01,0,1,0.758
3,10,3,14,0,0,-3.000000e-01,0,0,0.617
3,10,3,15,0,0,-6.000000e-01,1,0,0.685
3,10,3,16,0,1,0,1,0,12.156
3,10,3,17,0,1,3.000000e-01,1,1,0.456
3,10,3,18,0,0,6.000000e-01,1,1,0.602
3,10,3,19,0,0,-3.000000e-01,0,0,0.844
3,10,3,20,0,0,-3.000000e-01,0,1,0.502
3,10,3,21,0,0,6.000000e-01,0,1,5.565
3,10,3,22,0,0,0,1,1,0.686
3,10,3,23,0,1,6.000000e-01,0,1,0.445
3,10,3,24,0,1,3.000000e-01,1,1,0.503
3,10,3,25,0,1,3.000000e-01,1,1,0.646
3,10,3,26,0,1,-6.000000e-01,1,0,0.566
3,10,3,27,0,1,0,0,0,0.882
3,10,3,28,0,1,-6.000000e-01,1,1,2.475
3,10,3,29,0,1,0,0,1,0.800
3,10,3,30,0,0,-6.000000e-01,0,0,1.076
3,10,3,31,0,1,-3.000000e-01,1,0,10.188
3,10,3,32,0,0,-3.000000e-01,1,0,25.816
3,10,3,33,0,1,-6.000000e-01,0,0,0.719
3,10,3,34,0,0,3.000000e-01,1,0,0.789
3,10,3,35,0,1,-6.000000e-01,0,0,0.544
3,10,3,36,0,1,6.000000e-01,0,1,0.494
3,10,3,37,0,0,0,0,1,0.605
3,10,3,38,0,0,0,0,1,0.559
3,10,3,39,0,1,0,0,1,1.036
3,10,3,40,0,0,6.000000e-01,1,1,0.590
3,11,2,1,1,1,-3.000000e-01,0,1,0.971
3,11,2,2,1,1,-3.000000e-01,1,0,0.752
3,11,2,3,1,0,-6.000000e-01,1,0,0.765
3,11,2,4,1,0,0,0,0,2.361
3,11,2,5,1,0,-3.000000e-01,0,0,3.636
3,11,2,6,1,1,-3.000000e-01,0,0,4.795
3,11,2,7,1,0,-6.000000e-01,0,0,0.723
3,11,2,8,1,1,-6.000000e-01,1,1,1.154
3,11,2,9,1,1,6.000000e-01,1,1,0.662
3,11,2,10,1,0,0,1,0,0.606
3,11,2,11,1,0,3.000000e-01,1,0,0.994
3,11,2,12,1,0,3.000000e-01,0,1,4.037
3,11,2,13,1,1,-6.000000e-01,1,0,0.788
3,11,2,14,1,1,6.000000e-01,0,1,0.528
3,11,2,15,1,0,3.000000e-01,1,1,4.909
3,11,2,16,1,1,0,1,1,0.705
3,11,2,17,1,1,-6.000000e-01,0,1,1.904
3,11,2,18,1,0,3.000000e-01,0,0,11.126
3,11,2,19,1,1,3.000000e-01,0,1,0.780
3,11,2,20,1,1,6.000000e-01,1,1,1.391
3,11,2,21,1,0,-6.000000e-01,0,0,1.875
3,11,2,22,1,0,-3.000000e-01,0,0,11.690
3,11,2,23,1,0,0,0,0,0.927
3,11,2,24,1,1,0,0,1,1.766
3,11,2,25,1,1,3.000000e-01,0,0,3.066
3,11,2,26,1,1,-3.000000e-01,1,0,0.783
3,11,2,27,1,0,6.000000e-01,0,0,34.660
3,11,2,28,1,1,6.000000e-01,1,1,0.530
3,11,2,29,1,0,-6.000000e-01,0,0,0.631
3,11,2,30,1,0,6.000000e-01,1,1,0.434
3,11,2,31,1,1,3.000000e-01,0,1,1.140
3,11,2,32,1,1,3.000000e-01,0,0,0.784
3,11,2,33,1,1,0,1,1,1.389
3,11,2,34,1,0,6.000000e-01,1,1,9.952
3,11,2,35,1,0,-3.000000e-01,1,1,0.630
3,11,2,36,1,1,0,0,0,1.000
3,11,2,37,1,0,6.000000e-01,1,0,1.010
3,11,2,38,1,0,-3.000000e-01,0,0,8.989
3,11,2,39,1,1,-6.000000e-01,0,0,1.098
3,11,2,40,1,0,0,0,1,0.537
3,12,1,1,0,1,3.000000e-01,1,1,0.811
3,12,1,2,0,0,3.000000e-01,0,1,0.502
3,12,1,3,0,1,-6.000000e-01,1,0,0.828
3,12,1,4,0,0,-3.000000e-01,1,0,1.454
3,12,1,5,0,1,0,1,1,0.519
3,12,1,6,0,1,-6.000000e-01,0,0,5.733
3,12,1,7,0,1,-3.000000e-01,1,0,1.055
3,12,1,8,0,0,3.000000e-01,1,1,0.808
3,12,1,9,0,0,0,0,1,0.753
3,12,1,10,0,0,0,1,0,27.855
